name	path	emotion
Ses01M_script03_1_M028_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_1_M028_exc.mp3	negativo
Ses01F_impro05_M033_sur	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro05_M033_sur.mp3	negativo
Ses01M_script02_1_M040_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_1_M040_exc.mp3	negativo
Ses01F_impro01_F003_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro01_F003_xxx.mp3	negativo
Ses01F_script03_2_F003_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_2_F003_xxx.mp3	negativo
Ses01F_script01_1_M033_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_1_M033_fru.mp3	positivo
Ses01F_impro04_M001_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro04_M001_neu.mp3	negativo
Ses01F_script01_2_F001_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_2_F001_xxx.mp3	negativo
Ses01M_impro07_M010_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro07_M010_exc.mp3	negativo
Ses01M_impro06_F004_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro06_F004_sad.mp3	negativo
Ses01F_impro03_F018_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro03_F018_neu.mp3	negativo
Ses01M_impro07_M001_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro07_M001_exc.mp3	negativo
Ses01F_script01_2_M010_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_2_M010_fru.mp3	positivo
Ses01F_script03_1_F021_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_1_F021_hap.mp3	negativo
Ses01F_script03_2_M006_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_2_M006_xxx.mp3	negativo
Ses01M_script01_2_M011_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_2_M011_fru.mp3	positivo
Ses01F_impro05_F007_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro05_F007_fru.mp3	positivo
Ses01F_impro03_F011_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro03_F011_xxx.mp3	negativo
Ses01M_script01_2_M008_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_2_M008_fru.mp3	positivo
Ses01M_impro07_M023_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro07_M023_xxx.mp3	negativo
Ses01F_impro04_M034_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro04_M034_fru.mp3	positivo
Ses01F_script01_3_F015_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_3_F015_neu.mp3	negativo
Ses01M_script01_1_M034_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_1_M034_ang.mp3	positivo
Ses01M_script03_2_M003_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_2_M003_xxx.mp3	negativo
Ses01F_script02_1_F008_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_1_F008_neu.mp3	negativo
Ses01F_impro05_M035_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro05_M035_neu.mp3	negativo
Ses01M_script02_1_M023_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_1_M023_neu.mp3	negativo
Ses01M_impro01_F001_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro01_F001_ang.mp3	positivo
Ses01M_script03_2_F031_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_2_F031_ang.mp3	positivo
Ses01F_impro07_M000_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro07_M000_exc.mp3	negativo
Ses01M_script01_3_F014_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_3_F014_exc.mp3	negativo
Ses01M_impro02_F016_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro02_F016_xxx.mp3	negativo
Ses01M_script01_3_F002_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_3_F002_xxx.mp3	negativo
Ses01F_impro05_F023_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro05_F023_ang.mp3	positivo
Ses01M_impro05_F026_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro05_F026_neu.mp3	negativo
Ses01M_script01_1_M007_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_1_M007_sad.mp3	negativo
Ses01M_script03_1_F015_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_1_F015_hap.mp3	negativo
Ses01F_script01_3_M036_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_3_M036_sad.mp3	negativo
Ses01F_script03_2_M023_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_2_M023_ang.mp3	positivo
Ses01F_script01_2_F005_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_2_F005_ang.mp3	positivo
Ses01F_script03_1_F020_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_1_F020_hap.mp3	negativo
Ses01F_script01_1_F003_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_1_F003_xxx.mp3	negativo
Ses01M_script03_1_F032_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_1_F032_xxx.mp3	negativo
Ses01F_script01_3_M003_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_3_M003_neu.mp3	negativo
Ses01M_impro01_F013_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro01_F013_xxx.mp3	negativo
Ses01M_script02_2_M035_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_2_M035_ang.mp3	positivo
Ses01F_script02_2_F030_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_2_F030_fru.mp3	positivo
Ses01M_script01_2_F002_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_2_F002_xxx.mp3	negativo
Ses01F_impro05_F002_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro05_F002_fru.mp3	positivo
Ses01M_impro05_M027_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro05_M027_ang.mp3	positivo
Ses01M_script02_2_M034_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_2_M034_fru.mp3	positivo
Ses01M_script01_2_M014_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_2_M014_fru.mp3	positivo
Ses01F_script02_2_F038_sur	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_2_F038_sur.mp3	negativo
Ses01M_script01_1_M013_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_1_M013_fru.mp3	positivo
Ses01M_impro01_F025_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro01_F025_neu.mp3	negativo
Ses01F_impro03_M020_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro03_M020_neu.mp3	negativo
Ses01F_script02_1_M026_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_1_M026_neu.mp3	negativo
Ses01M_impro02_F020_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro02_F020_xxx.mp3	negativo
Ses01M_script03_1_M015_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_1_M015_xxx.mp3	negativo
Ses01F_script01_2_M011_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_2_M011_fru.mp3	positivo
Ses01M_impro05_F019_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro05_F019_neu.mp3	negativo
Ses01F_script01_3_M025_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_3_M025_sad.mp3	negativo
Ses01M_script02_1_M031_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_1_M031_exc.mp3	negativo
Ses01F_script02_2_F024_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_2_F024_xxx.mp3	negativo
Ses01F_script02_2_M033_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_2_M033_neu.mp3	negativo
Ses01M_script01_1_F037_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_1_F037_ang.mp3	positivo
Ses01F_impro03_M017_sur	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro03_M017_sur.mp3	negativo
Ses01F_script02_2_M034_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_2_M034_xxx.mp3	negativo
Ses01M_impro04_F014_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro04_F014_neu.mp3	negativo
Ses01F_impro03_M009_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro03_M009_neu.mp3	negativo
Ses01F_script03_2_M000_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_2_M000_xxx.mp3	negativo
Ses01M_script01_3_F001_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_3_F001_neu.mp3	negativo
Ses01F_script02_1_M000_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_1_M000_xxx.mp3	negativo
Ses01F_script02_2_M020_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_2_M020_fru.mp3	positivo
Ses01M_script02_2_F026_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_2_F026_sad.mp3	negativo
Ses01M_script01_3_M040_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_3_M040_sad.mp3	negativo
Ses01M_impro01_F007_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro01_F007_ang.mp3	positivo
Ses01F_script03_1_M033_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_1_M033_xxx.mp3	negativo
Ses01F_impro05_M020_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro05_M020_neu.mp3	negativo
Ses01F_script02_1_M037_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_1_M037_xxx.mp3	negativo
Ses01F_script01_3_F022_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_3_F022_neu.mp3	negativo
Ses01M_impro06_F022_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro06_F022_neu.mp3	negativo
Ses01F_impro01_F006_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro01_F006_fru.mp3	positivo
Ses01M_script01_2_M010_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_2_M010_fru.mp3	positivo
Ses01M_script03_1_M021_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_1_M021_hap.mp3	negativo
Ses01F_impro06_M010_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro06_M010_neu.mp3	negativo
Ses01M_impro07_F004_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro07_F004_exc.mp3	negativo
Ses01M_impro05_F034_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro05_F034_neu.mp3	negativo
Ses01M_script03_2_F036_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_2_F036_ang.mp3	positivo
Ses01F_impro02_M012_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro02_M012_neu.mp3	negativo
Ses01M_script03_1_M003_fea	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_1_M003_fea.mp3	negativo
Ses01M_impro07_M032_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro07_M032_hap.mp3	negativo
Ses01M_script03_1_F026_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_1_F026_xxx.mp3	negativo
Ses01F_impro01_F001_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro01_F001_neu.mp3	negativo
Ses01F_script03_1_F012_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_1_F012_exc.mp3	negativo
Ses01M_script02_2_F013_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_2_F013_ang.mp3	positivo
Ses01F_impro02_M003_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro02_M003_fru.mp3	positivo
Ses01F_script02_1_M043_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_1_M043_hap.mp3	negativo
Ses01M_impro04_M025_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro04_M025_neu.mp3	negativo
Ses01M_script02_1_M007_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_1_M007_neu.mp3	negativo
Ses01M_impro02_M009_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro02_M009_sad.mp3	negativo
Ses01F_impro02_M010_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro02_M010_sad.mp3	negativo
Ses01F_impro03_M002_sur	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro03_M002_sur.mp3	negativo
Ses01F_impro03_F014_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro03_F014_xxx.mp3	negativo
Ses01M_script01_3_F019_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_3_F019_sad.mp3	negativo
Ses01F_impro06_F001_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro06_F001_xxx.mp3	negativo
Ses01F_impro02_M000_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro02_M000_xxx.mp3	negativo
Ses01M_impro05_F031_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro05_F031_neu.mp3	negativo
Ses01F_script02_2_F016_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_2_F016_ang.mp3	positivo
Ses01F_script01_1_F018_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_1_F018_xxx.mp3	negativo
Ses01M_impro03_M013_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro03_M013_exc.mp3	negativo
Ses01F_script03_2_M037_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_2_M037_ang.mp3	positivo
Ses01F_impro07_M007_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro07_M007_exc.mp3	negativo
Ses01F_impro04_F030_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro04_F030_ang.mp3	positivo
Ses01M_script01_3_M007_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_3_M007_neu.mp3	negativo
Ses01M_impro05_F021_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro05_F021_neu.mp3	negativo
Ses01M_script03_1_F006_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_1_F006_xxx.mp3	negativo
Ses01F_script03_1_M036_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_1_M036_hap.mp3	negativo
Ses01M_impro05_F005_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro05_F005_neu.mp3	negativo
Ses01F_script03_1_F030_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_1_F030_hap.mp3	negativo
Ses01M_impro06_F005_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro06_F005_sad.mp3	negativo
Ses01F_script03_1_F007_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_1_F007_exc.mp3	negativo
Ses01F_script01_3_M017_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_3_M017_hap.mp3	negativo
Ses01F_script02_1_F015_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_1_F015_neu.mp3	negativo
Ses01M_script02_1_F022_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_1_F022_ang.mp3	positivo
Ses01F_impro06_M004_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro06_M004_neu.mp3	negativo
Ses01M_impro05_F009_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro05_F009_xxx.mp3	negativo
Ses01F_impro03_F012_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro03_F012_hap.mp3	negativo
Ses01F_impro03_M013_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro03_M013_hap.mp3	negativo
Ses01F_impro04_F020_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro04_F020_xxx.mp3	negativo
Ses01M_impro01_M027_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro01_M027_fru.mp3	positivo
Ses01F_script03_2_M005_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_2_M005_fru.mp3	positivo
Ses01M_script01_3_F028_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_3_F028_xxx.mp3	negativo
Ses01M_script03_1_F004_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_1_F004_hap.mp3	negativo
Ses01F_script03_2_M009_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_2_M009_fru.mp3	positivo
Ses01M_script01_3_M031_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_3_M031_sad.mp3	negativo
Ses01M_script02_2_M016_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_2_M016_fru.mp3	positivo
Ses01M_impro06_M025_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro06_M025_sad.mp3	negativo
Ses01F_script01_2_F004_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_2_F004_ang.mp3	positivo
Ses01M_script02_1_M036_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_1_M036_fru.mp3	positivo
Ses01F_script03_1_M001_fea	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_1_M001_fea.mp3	negativo
Ses01F_script01_3_M016_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_3_M016_hap.mp3	negativo
Ses01M_script02_1_M003_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_1_M003_xxx.mp3	negativo
Ses01M_script01_1_F027_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_1_F027_fru.mp3	positivo
Ses01M_script01_1_M028_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_1_M028_fru.mp3	positivo
Ses01M_script01_3_F023_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_3_F023_sad.mp3	negativo
Ses01M_script03_2_F002_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_2_F002_xxx.mp3	negativo
Ses01F_impro07_F015_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro07_F015_xxx.mp3	negativo
Ses01F_impro06_F016_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro06_F016_neu.mp3	negativo
Ses01M_script02_1_F018_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_1_F018_fru.mp3	positivo
Ses01M_script03_2_F029_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_2_F029_ang.mp3	positivo
Ses01M_script01_2_F004_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_2_F004_ang.mp3	positivo
Ses01M_impro04_M002_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro04_M002_fru.mp3	positivo
Ses01M_impro07_F027_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro07_F027_exc.mp3	negativo
Ses01M_impro07_M015_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro07_M015_xxx.mp3	negativo
Ses01F_impro06_F009_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro06_F009_neu.mp3	negativo
Ses01F_script01_1_F038_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_1_F038_ang.mp3	positivo
Ses01F_script03_1_F013_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_1_F013_xxx.mp3	negativo
Ses01M_script01_3_M001_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_3_M001_hap.mp3	negativo
Ses01F_script01_1_M029_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_1_M029_fru.mp3	positivo
Ses01M_impro07_M026_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro07_M026_neu.mp3	negativo
Ses01F_script01_1_F011_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_1_F011_fru.mp3	positivo
Ses01M_script01_1_M026_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_1_M026_fru.mp3	positivo
Ses01F_script01_1_F036_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_1_F036_xxx.mp3	negativo
Ses01M_impro04_M000_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro04_M000_xxx.mp3	negativo
Ses01F_impro03_M003_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro03_M003_exc.mp3	negativo
Ses01F_script03_2_M033_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_2_M033_ang.mp3	positivo
Ses01M_impro03_M017_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro03_M017_exc.mp3	negativo
Ses01F_impro05_M028_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro05_M028_neu.mp3	negativo
Ses01M_script02_2_F009_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_2_F009_fru.mp3	positivo
Ses01F_script03_2_F009_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_2_F009_xxx.mp3	negativo
Ses01F_impro05_M025_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro05_M025_neu.mp3	negativo
Ses01F_script01_1_M035_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_1_M035_fru.mp3	positivo
Ses01M_impro03_F019_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro03_F019_exc.mp3	negativo
Ses01F_script01_3_M014_sur	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_3_M014_sur.mp3	negativo
Ses01F_script01_1_M011_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_1_M011_fru.mp3	positivo
Ses01M_impro01_M031_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro01_M031_ang.mp3	positivo
Ses01M_impro01_M005_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro01_M005_fru.mp3	positivo
Ses01M_impro06_M009_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro06_M009_sad.mp3	negativo
Ses01M_impro01_F030_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro01_F030_xxx.mp3	negativo
Ses01M_script02_1_F003_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_1_F003_xxx.mp3	negativo
Ses01F_script03_1_M009_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_1_M009_hap.mp3	negativo
Ses01F_impro05_F024_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro05_F024_ang.mp3	positivo
Ses01F_script03_1_M026_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_1_M026_hap.mp3	negativo
Ses01M_impro06_M001_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro06_M001_sad.mp3	negativo
Ses01M_script03_2_F019_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_2_F019_xxx.mp3	negativo
Ses01F_script02_2_F042_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_2_F042_hap.mp3	negativo
Ses01M_script01_3_M011_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_3_M011_xxx.mp3	negativo
Ses01M_script03_1_F031_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_1_F031_exc.mp3	negativo
Ses01M_script02_2_M044_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_2_M044_sad.mp3	negativo
Ses01M_script01_3_M033_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_3_M033_sad.mp3	negativo
Ses01F_impro02_F008_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro02_F008_sad.mp3	negativo
Ses01F_impro05_F028_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro05_F028_ang.mp3	positivo
Ses01F_script01_2_F007_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_2_F007_ang.mp3	positivo
Ses01M_script03_1_M024_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script03_1_M024_xxx.mp3	negativo
Ses01F_script01_1_F019_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script01_1_F019_xxx.mp3	negativo
Ses01M_script02_1_M020_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_1_M020_fru.mp3	positivo
Ses01F_script03_2_M032_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_2_M032_ang.mp3	positivo
Ses01F_impro04_M015_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro04_M015_neu.mp3	negativo
Ses01F_impro05_M029_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro05_M029_neu.mp3	negativo
Ses01M_impro06_M018_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro06_M018_sad.mp3	negativo
Ses01M_impro01_M006_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro01_M006_fru.mp3	positivo
Ses01M_impro05_F027_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro05_F027_neu.mp3	negativo
Ses01F_script02_2_M004_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_2_M004_fru.mp3	positivo
Ses01M_script02_2_F038_sur	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_2_F038_sur.mp3	negativo
Ses01F_script03_1_M008_hap	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_1_M008_hap.mp3	negativo
Ses01F_script03_2_M012_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_2_M012_fru.mp3	positivo
Ses01M_impro07_M007_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro07_M007_exc.mp3	negativo
Ses01M_script01_2_F011_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_2_F011_ang.mp3	positivo
Ses01M_impro06_M002_sad	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro06_M002_sad.mp3	negativo
Ses01F_script02_2_M012_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_2_M012_xxx.mp3	negativo
Ses01F_script02_1_M040_exc	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_1_M040_exc.mp3	negativo
Ses01F_impro05_M022_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro05_M022_neu.mp3	negativo
Ses01M_script02_2_F006_fru	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_2_F006_fru.mp3	positivo
Ses01M_script01_2_F000_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script01_2_F000_ang.mp3	positivo
Ses01F_script02_1_M014_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script02_1_M014_neu.mp3	negativo
Ses01F_script03_2_F017_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01F_script03_2_F017_ang.mp3	positivo
Ses01M_impro05_M022_ang	/home/franco/tesis/IEMOCAP_mp3/Ses01M_impro05_M022_ang.mp3	positivo
Ses01M_script02_1_F016_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses01M_script02_1_F016_xxx.mp3	negativo
Ses01F_impro04_M024_neu	/home/franco/tesis/IEMOCAP_mp3/Ses01F_impro04_M024_neu.mp3	negativo
